dataset,source,stimulus,distortion,level,seed,actual_luma_rms,qp,cu_count,coded_width,coded_height,coded_area,image_sha256,conversion,encoder_sha256,decoder_sha256,encoder_config_sha256,reconstruction_verified,cu_coverage_verified,sobel_si,luma_sd,edge_fraction,glcm_contrast,glcm_entropy,glcm_homogeneity
div2k_validation,0803.png,0803_5b5318eeb6b7__clean_0,clean,0,,0.0,32,2729,768,512,393216,5b5318eeb6b7db9790b9df892da3e00c5fd8f71b77253a49ea3e215a0329d2d0,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,61.5840732703981,51.27072381800005,0.1716351814877387,0.16490511530778013,2.334366031146737,0.9328668957521993
div2k_validation,0803.png,0803_5b5318eeb6b7__clean_0,clean,0,,0.0,37,1857,768,512,393216,5b5318eeb6b7db9790b9df892da3e00c5fd8f71b77253a49ea3e215a0329d2d0,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,61.5840732703981,51.27072381800005,0.1716351814877387,0.16490511530778013,2.334366031146737,0.9328668957521993
div2k_validation,0807.png,0807_dbe8c8f6ecfa__awgn_30_seed-20260811,awgn,30,20260811,27.41257256856168,22,4889,768,512,393216,22aa8f876860c615af3d3a07855e73c221ec377adbd5de81b474c2051b39c5a1,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,112.84544141765011,48.25258437885228,0.8760635847028106,2.367520915151861,3.4398783662143257,0.5430027588717898
div2k_validation,0807.png,0807_dbe8c8f6ecfa__awgn_30_seed-20260811,awgn,30,20260811,27.41257256856168,27,4997,768,512,393216,22aa8f876860c615af3d3a07855e73c221ec377adbd5de81b474c2051b39c5a1,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,112.84544141765011,48.25258437885228,0.8760635847028106,2.367520915151861,3.4398783662143257,0.5430027588717898
div2k_validation,0807.png,0807_dbe8c8f6ecfa__awgn_30_seed-20260811,awgn,30,20260811,27.41257256856168,32,4180,768,512,393216,22aa8f876860c615af3d3a07855e73c221ec377adbd5de81b474c2051b39c5a1,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,112.84544141765011,48.25258437885228,0.8760635847028106,2.367520915151861,3.4398783662143257,0.5430027588717898
div2k_validation,0807.png,0807_dbe8c8f6ecfa__awgn_30_seed-20260811,awgn,30,20260811,27.41257256856168,37,3880,768,512,393216,22aa8f876860c615af3d3a07855e73c221ec377adbd5de81b474c2051b39c5a1,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,112.84544141765011,48.25258437885228,0.8760635847028106,2.367520915151861,3.4398783662143257,0.5430027588717898
div2k_validation,0807.png,0807_dbe8c8f6ecfa__awgn_30_seed-20260812,awgn,30,20260812,27.375216966579192,22,5047,768,512,393216,8c862d6e1782b657a501e92ca34294ae2007a8113f9e2eda9976b103be2712c0,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,113.14655811169722,48.28196686475121,0.8751599856652844,2.3697906874555628,3.4383786939016385,0.5427831436734998
div2k_validation,0807.png,0807_dbe8c8f6ecfa__awgn_30_seed-20260812,awgn,30,20260812,27.375216966579192,27,5049,768,512,393216,8c862d6e1782b657a501e92ca34294ae2007a8113f9e2eda9976b103be2712c0,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,113.14655811169722,48.28196686475121,0.8751599856652844,2.3697906874555628,3.4383786939016385,0.5427831436734998
div2k_validation,0807.png,0807_dbe8c8f6ecfa__awgn_30_seed-20260812,awgn,30,20260812,27.375216966579192,32,4122,768,512,393216,8c862d6e1782b657a501e92ca34294ae2007a8113f9e2eda9976b103be2712c0,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,113.14655811169722,48.28196686475121,0.8751599856652844,2.3697906874555628,3.4383786939016385,0.5427831436734998
div2k_validation,0807.png,0807_dbe8c8f6ecfa__awgn_30_seed-20260812,awgn,30,20260812,27.375216966579192,37,4061,768,512,393216,8c862d6e1782b657a501e92ca34294ae2007a8113f9e2eda9976b103be2712c0,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,113.14655811169722,48.28196686475121,0.8751599856652844,2.3697906874555628,3.4383786939016385,0.5427831436734998
div2k_validation,0807.png,0807_dbe8c8f6ecfa__awgn_30_seed-20260813,awgn,30,20260813,27.353101869899703,22,5121,768,512,393216,58e7517b6dbedcdc097d596aa9ae25c52cc4a3ab9d6602a182d540f447ee1a5e,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,113.11387635318842,48.268821486639105,0.8743818153893411,2.3612232626200393,3.4362639922194766,0.5438726929652276
div2k_validation,0807.png,0807_dbe8c8f6ecfa__awgn_30_seed-20260813,awgn,30,20260813,27.353101869899703,27,4880,768,512,393216,58e7517b6dbedcdc097d596aa9ae25c52cc4a3ab9d6602a182d540f447ee1a5e,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,113.11387635318842,48.268821486639105,0.8743818153893411,2.3612232626200393,3.4362639922194766,0.5438726929652276
div2k_validation,0807.png,0807_dbe8c8f6ecfa__awgn_30_seed-20260813,awgn,30,20260813,27.353101869899703,32,4003,768,512,393216,58e7517b6dbedcdc097d596aa9ae25c52cc4a3ab9d6602a182d540f447ee1a5e,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,113.11387635318842,48.268821486639105,0.8743818153893411,2.3612232626200393,3.4362639922194766,0.5438726929652276
div2k_validation,0807.png,0807_dbe8c8f6ecfa__awgn_30_seed-20260813,awgn,30,20260813,27.353101869899703,37,3961,768,512,393216,58e7517b6dbedcdc097d596aa9ae25c52cc4a3ab9d6602a182d540f447ee1a5e,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,113.11387635318842,48.268821486639105,0.8743818153893411,2.3612232626200393,3.4362639922194766,0.5438726929652276
div2k_validation,0807.png,0807_dbe8c8f6ecfa__clean_0,clean,0,,0.0,22,8167,768,512,393216,dbe8c8f6ecfa716d602d2974b2af96bb5982c163bbb342de4bbe17512e1781b2,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,117.83508287761919,40.85271135368715,0.41136794143244765,0.9555334594092131,2.6249486896469887,0.7917367888246878
div2k_validation,0807.png,0807_dbe8c8f6ecfa__clean_0,clean,0,,0.0,27,7004,768,512,393216,dbe8c8f6ecfa716d602d2974b2af96bb5982c163bbb342de4bbe17512e1781b2,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,117.83508287761919,40.85271135368715,0.41136794143244765,0.9555334594092131,2.6249486896469887,0.7917367888246878
div2k_validation,0807.png,0807_dbe8c8f6ecfa__clean_0,clean,0,,0.0,32,5625,768,512,393216,dbe8c8f6ecfa716d602d2974b2af96bb5982c163bbb342de4bbe17512e1781b2,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,117.83508287761919,40.85271135368715,0.41136794143244765,0.9555334594092131,2.6249486896469887,0.7917367888246878
div2k_validation,0807.png,0807_dbe8c8f6ecfa__clean_0,clean,0,,0.0,37,4462,768,512,393216,dbe8c8f6ecfa716d602d2974b2af96bb5982c163bbb342de4bbe17512e1781b2,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,117.83508287761919,40.85271135368715,0.41136794143244765,0.9555334594092131,2.6249486896469887,0.7917367888246878
div2k_validation,0809.png,0809_08fdba2dcb46__awgn_30_seed-20260811,awgn,30,20260811,29.308540038796355,22,3828,768,512,393216,21e0d718f412e3785c9c305e35c8c00ea9bd5fa38b077c3dee321640b34430b0,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,75.60972241956183,58.76640276333486,0.8753186914452465,1.852749191319465,3.576503956098531,0.5631633733961983
div2k_validation,0809.png,0809_08fdba2dcb46__awgn_30_seed-20260811,awgn,30,20260811,29.308540038796355,27,4200,768,512,393216,21e0d718f412e3785c9c305e35c8c00ea9bd5fa38b077c3dee321640b34430b0,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,75.60972241956183,58.76640276333486,0.8753186914452465,1.852749191319465,3.576503956098531,0.5631633733961983
div2k_validation,0809.png,0809_08fdba2dcb46__awgn_30_seed-20260811,awgn,30,20260811,29.308540038796355,32,3043,768,512,393216,21e0d718f412e3785c9c305e35c8c00ea9bd5fa38b077c3dee321640b34430b0,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,75.60972241956183,58.76640276333486,0.8753186914452465,1.852749191319465,3.576503956098531,0.5631633733961983
div2k_validation,0809.png,0809_08fdba2dcb46__awgn_30_seed-20260811,awgn,30,20260811,29.308540038796355,37,3253,768,512,393216,21e0d718f412e3785c9c305e35c8c00ea9bd5fa38b077c3dee321640b34430b0,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,75.60972241956183,58.76640276333486,0.8753186914452465,1.852749191319465,3.576503956098531,0.5631633733961983
div2k_validation,0809.png,0809_08fdba2dcb46__awgn_30_seed-20260812,awgn,30,20260812,29.347435711298118,22,3718,768,512,393216,80fe68649d48a066db0486b38a419c37b43e7050dc4afedd88c040d2824f9c29,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,75.65077981154339,58.76415055354683,0.8747785798392465,1.8549700636976574,3.577657313718892,0.5633518222553769
div2k_validation,0809.png,0809_08fdba2dcb46__awgn_30_seed-20260812,awgn,30,20260812,29.347435711298118,27,3801,768,512,393216,80fe68649d48a066db0486b38a419c37b43e7050dc4afedd88c040d2824f9c29,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,75.65077981154339,58.76415055354683,0.8747785798392465,1.8549700636976574,3.577657313718892,0.5633518222553769
div2k_validation,0809.png,0809_08fdba2dcb46__awgn_30_seed-20260812,awgn,30,20260812,29.347435711298118,32,3270,768,512,393216,80fe68649d48a066db0486b38a419c37b43e7050dc4afedd88c040d2824f9c29,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,75.65077981154339,58.76415055354683,0.8747785798392465,1.8549700636976574,3.577657313718892,0.5633518222553769
div2k_validation,0809.png,0809_08fdba2dcb46__awgn_30_seed-20260812,awgn,30,20260812,29.347435711298118,37,3191,768,512,393216,80fe68649d48a066db0486b38a419c37b43e7050dc4afedd88c040d2824f9c29,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,75.65077981154339,58.76415055354683,0.8747785798392465,1.8549700636976574,3.577657313718892,0.5633518222553769
div2k_validation,0809.png,0809_08fdba2dcb46__awgn_30_seed-20260813,awgn,30,20260813,29.33204425522418,22,3833,768,512,393216,6db3c8aa7634e3430fd80701d88e218e8db0a1ecadd280feb59c6e44cb42a957,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,75.55117909264439,58.74785394527352,0.87524189832591,1.855764627895661,3.57797279616967,0.5630455605034121
div2k_validation,0809.png,0809_08fdba2dcb46__awgn_30_seed-20260813,awgn,30,20260813,29.33204425522418,27,3903,768,512,393216,6db3c8aa7634e3430fd80701d88e218e8db0a1ecadd280feb59c6e44cb42a957,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,75.55117909264439,58.74785394527352,0.87524189832591,1.855764627895661,3.57797279616967,0.5630455605034121
div2k_validation,0809.png,0809_08fdba2dcb46__awgn_30_seed-20260813,awgn,30,20260813,29.33204425522418,32,2933,768,512,393216,6db3c8aa7634e3430fd80701d88e218e8db0a1ecadd280feb59c6e44cb42a957,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,75.55117909264439,58.74785394527352,0.87524189832591,1.855764627895661,3.57797279616967,0.5630455605034121
div2k_validation,0809.png,0809_08fdba2dcb46__awgn_30_seed-20260813,awgn,30,20260813,29.33204425522418,37,3142,768,512,393216,6db3c8aa7634e3430fd80701d88e218e8db0a1ecadd280feb59c6e44cb42a957,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,75.55117909264439,58.74785394527352,0.87524189832591,1.855764627895661,3.57797279616967,0.5630455605034121
div2k_validation,0809.png,0809_08fdba2dcb46__clean_0,clean,0,,0.0,22,2541,768,512,393216,08fdba2dcb46de5c785d11fb3ed05ae40e7df71730aed624446d0225cf795a77,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,45.31938810061432,51.587863110817395,0.34386934930630214,0.1955906412181943,2.4377000507916993,0.9054672361996277
div2k_validation,0809.png,0809_08fdba2dcb46__clean_0,clean,0,,0.0,27,2083,768,512,393216,08fdba2dcb46de5c785d11fb3ed05ae40e7df71730aed624446d0225cf795a77,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,45.31938810061432,51.587863110817395,0.34386934930630214,0.1955906412181943,2.4377000507916993,0.9054672361996277
div2k_validation,0809.png,0809_08fdba2dcb46__clean_0,clean,0,,0.0,32,1770,768,512,393216,08fdba2dcb46de5c785d11fb3ed05ae40e7df71730aed624446d0225cf795a77,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,45.31938810061432,51.587863110817395,0.34386934930630214,0.1955906412181943,2.4377000507916993,0.9054672361996277
div2k_validation,0809.png,0809_08fdba2dcb46__clean_0,clean,0,,0.0,37,1349,768,512,393216,08fdba2dcb46de5c785d11fb3ed05ae40e7df71730aed624446d0225cf795a77,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,45.31938810061432,51.587863110817395,0.34386934930630214,0.1955906412181943,2.4377000507916993,0.9054672361996277
div2k_validation,0810.png,0810_7151f31d3474__awgn_30_seed-20260811,awgn,30,20260811,28.912470737590347,22,4697,768,512,393216,3bb4dbf02d6935d34afc0e8aced23f4705a7214b709fc563fdab12b60ecdb95b,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,108.30879157339653,56.66113899863463,0.9041749859212614,2.235797314095202,3.541410594811352,0.5482050080832335
div2k_validation,0810.png,0810_7151f31d3474__awgn_30_seed-20260811,awgn,30,20260811,28.912470737590347,27,4920,768,512,393216,3bb4dbf02d6935d34afc0e8aced23f4705a7214b709fc563fdab12b60ecdb95b,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,108.30879157339653,56.66113899863463,0.9041749859212614,2.235797314095202,3.541410594811352,0.5482050080832335
div2k_validation,0810.png,0810_7151f31d3474__awgn_30_seed-20260811,awgn,30,20260811,28.912470737590347,32,3898,768,512,393216,3bb4dbf02d6935d34afc0e8aced23f4705a7214b709fc563fdab12b60ecdb95b,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,108.30879157339653,56.66113899863463,0.9041749859212614,2.235797314095202,3.541410594811352,0.5482050080832335
div2k_validation,0810.png,0810_7151f31d3474__awgn_30_seed-20260811,awgn,30,20260811,28.912470737590347,37,3856,768,512,393216,3bb4dbf02d6935d34afc0e8aced23f4705a7214b709fc563fdab12b60ecdb95b,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,108.30879157339653,56.66113899863463,0.9041749859212614,2.235797314095202,3.541410594811352,0.5482050080832335
div2k_validation,0810.png,0810_7151f31d3474__awgn_30_seed-20260812,awgn,30,20260812,28.91826010352913,22,4681,768,512,393216,ec2a17c8872af62bb915029430ba2e64c4c6bfc1b6d99a8acefafae55b34a17c,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,107.83597514527354,56.59712571069906,0.9045154354169866,2.2348093137616827,3.5407089867066923,0.5475098272471619
div2k_validation,0810.png,0810_7151f31d3474__awgn_30_seed-20260812,awgn,30,20260812,28.91826010352913,27,4771,768,512,393216,ec2a17c8872af62bb915029430ba2e64c4c6bfc1b6d99a8acefafae55b34a17c,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,107.83597514527354,56.59712571069906,0.9045154354169866,2.2348093137616827,3.5407089867066923,0.5475098272471619
div2k_validation,0810.png,0810_7151f31d3474__awgn_30_seed-20260812,awgn,30,20260812,28.91826010352913,32,4055,768,512,393216,ec2a17c8872af62bb915029430ba2e64c4c6bfc1b6d99a8acefafae55b34a17c,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,107.83597514527354,56.59712571069906,0.9045154354169866,2.2348093137616827,3.5407089867066923,0.5475098272471619
div2k_validation,0810.png,0810_7151f31d3474__awgn_30_seed-20260812,awgn,30,20260812,28.91826010352913,37,3503,768,512,393216,ec2a17c8872af62bb915029430ba2e64c4c6bfc1b6d99a8acefafae55b34a17c,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,107.83597514527354,56.59712571069906,0.9045154354169866,2.2348093137616827,3.5407089867066923,0.5475098272471619
